ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
463268,1,1,38,0,2,0,0,3,4,1
462085,1,0,30,1,1,0,0,1,6,4
465226,2,1,37,0,4,2,0,3,6,1
461465,2,1,28,1,5,9,1,2,6,1
461409,2,1,43,0,5,1,2,3,6,2
467791,2,0,21,0,7,0,0,5,7,4
463761,2,1,33,1,5,1,1,3,6,1
466098,2,1,78,1,3,1,2,2,6,1
460471,1,0,18,0,,0,0,6,4,4
465783,2,0,23,0,1,1,0,5,3,4
467796,1,0,27,0,1,9,0,2,6,1
464859,1,1,45,1,5,1,1,3,6,2
467386,2,0,31,0,7,0,0,1,6,4
461984,2,1,42,1,5,2,1,2,6,3
467205,1,0,37,1,1,1,0,3,6,3
464525,2,0,33,1,4,9,0,2,6,4
467103,2,0,32,1,1,1,0,3,6,1
461067,2,0,21,0,1,1,0,3,3,4
462569,1,0,32,0,7,7,0,4,3,4
462069,2,1,36,1,5,0,1,2,6,2
465614,2,1,43,1,5,9,0,2,6,3
464822,2,1,37,0,4,,1,3,4,1
460252,2,1,41,1,5,0,0,2,6,1
466603,2,1,41,1,2,1,1,2,6,3
462884,1,1,55,0,5,1,0,2,3,2
462418,2,1,61,0,2,9,1,4,6,3
465699,1,0,38,0,5,13,0,2,4,4
466488,2,1,62,1,4,0,1,6,6,3
462783,1,0,33,0,9,0,0,4,3,4
467063,2,1,53,1,4,1,1,2,6,2
461919,2,0,38,1,7,0,0,3,6,1
461844,2,1,51,0,5,2,1,4,7,3
460600,1,0,41,1,5,2,0,,3,1
462636,1,1,36,0,9,,0,4,4,4
464981,2,1,45,1,5,0,1,4,6,3
466034,1,1,71,0,2,2,0,1,6,2
461078,1,0,26,0,8,0,0,6,3,1
465664,1,1,84,1,3,1,0,1,6,1
467037,2,1,56,0,3,0,2,2,6,3
465474,2,0,27,0,9,8,0,4,4,4
459158,2,0,36,0,2,3,0,3,6,4
461545,1,1,70,1,5,1,0,3,7,2
463819,2,1,25,,5,8,0,,6,1
464397,1,1,40,1,2,0,1,2,6,3
464003,2,0,22,0,1,0,0,4,2,4
466221,2,1,48,1,5,4,0,1,6,2
465172,1,1,41,1,5,9,1,2,6,3
460621,2,1,77,1,3,0,0,2,3,3
467702,2,1,72,1,5,6,0,1,6,4
461036,1,0,21,0,1,1,0,3,3,4
460376,1,0,29,1,1,3,0,4,2,3
467348,1,1,33,1,8,,1,3,6,4
462595,1,0,29,1,5,7,0,7,4,4
461195,2,0,18,0,1,0,0,2,4,4
466353,1,1,38,1,2,0,1,2,6,2
466464,1,1,48,1,8,3,1,2,3,2
466287,1,1,48,1,7,1,1,2,2,1
462035,1,0,37,1,5,3,0,1,6,3
463082,2,0,32,1,1,9,0,5,6,4
463600,2,0,33,0,1,3,0,5,2,2
463679,2,0,31,0,1,,0,8,4,4
465812,2,1,47,0,5,0,1,5,4,1
465048,2,1,63,1,5,1,1,3,4,3
460025,1,0,26,1,1,5,0,2,6,4
466764,2,1,65,1,3,11,2,2,6,3
462125,2,1,22,0,1,1,1,4,7,4
459551,1,1,42,0,2,4,0,1,6,2
467152,2,1,43,0,5,8,0,1,6,1
461174,1,0,23,0,9,,0,4,3,2
466420,2,0,27,1,5,5,0,4,3,2
460051,2,0,42,1,5,7,0,1,6,1
463144,2,1,45,1,6,1,2,3,6,3
465438,2,0,33,1,7,9,0,6,4,4
460438,2,1,58,0,6,0,2,4,3,2
459032,2,0,21,0,7,0,0,3,6,1
461199,1,0,85,1,8,4,0,1,6,4
462061,2,0,41,0,7,1,0,3,6,2
467623,2,1,76,1,,1,2,2,6,1
466119,1,1,57,0,2,0,0,1,3,2
460952,2,1,38,0,7,0,1,5,6,1
459024,2,1,50,1,5,0,1,5,6,3
461632,2,0,25,1,5,,0,1,6,4
464010,2,0,33,0,1,1,0,4,6,3
464405,2,0,62,1,4,,0,1,6,4
459189,2,0,26,0,1,1,0,6,6,3
466972,2,1,25,1,5,12,0,2,6,1
467072,2,1,63,0,6,1,2,3,6,3
462448,2,0,19,0,1,,0,3,6,4
467078,1,1,26,0,1,,2,2,7,3
460437,1,0,26,1,5,9,0,1,6,1
463830,1,0,30,1,2,3,0,3,6,4
463475,1,1,36,1,7,0,0,1,6,2
462237,1,0,22,0,1,1,0,9,4,4
466804,1,,40,1,8,4,0,1,3,1
460184,2,0,27,0,7,9,0,4,6,4
461287,2,1,42,1,6,1,2,5,6,2
462039,2,0,21,0,1,1,0,2,2,4
467482,2,1,38,1,6,0,2,3,6,3
459081,2,1,63,1,5,0,1,4,6,3
463048,1,1,47,1,8,,2,5,6,1
460711,1,0,25,1,2,8,0,3,6,4
462984,1,1,69,1,5,1,2,2,6,2
459447,2,1,53,1,5,9,0,1,6,2
466008,2,1,36,1,5,1,0,2,6,3
467567,2,0,27,1,1,1,0,5,6,4
461001,1,0,59,1,5,0,0,,3,2
462836,2,0,19,0,1,1,0,3,6,4
462176,2,1,29,0,6,0,1,2,,4
459580,1,0,51,1,3,6,0,1,6,2
460160,2,0,43,1,4,5,0,1,3,4
460808,2,0,42,1,5,1,0,1,6,2
459640,1,1,72,1,7,,2,2,6,3
467199,2,0,37,1,5,7,0,2,6,1
466939,2,1,66,0,3,0,2,2,6,2
461796,2,1,39,1,5,1,1,2,1,1
464686,1,0,21,0,4,5,0,5,4,4
460843,2,0,21,0,1,1,0,4,6,4
460370,1,1,28,1,6,8,2,2,6,3
465059,2,1,56,1,5,0,1,4,6,3
465531,1,0,40,1,8,9,0,,6,4
465925,2,0,26,1,1,1,0,1,6,4
464828,2,0,18,0,1,8,0,6,4,4
462230,2,0,23,0,1,1,0,8,4,4
466154,1,1,45,1,5,1,1,5,3,2
462197,1,1,65,0,2,1,1,3,4,1
461692,1,1,87,0,5,0,0,1,6,1
462019,1,1,56,1,5,5,1,4,6,3
460763,2,0,47,1,5,1,0,2,6,2
465740,1,0,68,1,7,1,0,1,6,1
460865,2,0,18,0,1,1,0,3,4,4
459991,2,1,40,1,5,6,0,1,6,1
463564,1,1,41,1,7,0,0,1,6,2
463749,2,0,23,0,1,1,0,4,6,4
464037,2,0,35,1,5,9,0,1,6,2
459180,2,1,66,1,6,1,2,2,6,3
460901,2,0,22,0,7,8,0,3,6,4
465312,2,0,23,0,1,0,0,4,6,4
466585,2,0,18,0,9,1,0,4,1,4
460444,2,1,60,0,5,0,0,1,6,2
462209,1,1,40,0,5,0,0,1,4,4
462649,1,1,30,0,2,,1,8,4,4
464132,2,0,28,0,4,1,0,2,6,4
467601,2,1,42,0,5,6,0,2,6,2
464458,2,0,46,1,5,1,0,2,6,2
466346,1,0,23,0,1,9,0,4,4,4
465471,2,1,43,1,5,0,0,1,6,2
460179,1,0,20,0,4,0,0,6,2,2
461833,1,0,27,1,1,5,0,,6,3
459801,1,0,27,1,2,4,0,2,6,4
461719,2,1,82,1,3,0,0,1,6,4
460831,2,0,21,0,1,0,0,4,6,4
463833,1,0,25,0,7,,0,4,4,1
464974,2,1,60,0,5,0,1,2,4,2
465344,1,1,71,1,3,0,2,2,6,3
460398,1,0,39,1,4,7,0,1,6,1
463681,2,1,83,1,3,,0,1,6,4
459725,1,1,35,1,5,1,0,2,6,2
466580,2,0,19,0,1,1,0,4,7,4
464207,2,0,53,1,5,0,0,1,6,1
461281,2,0,23,0,1,4,0,9,2,4
465781,2,0,20,0,1,8,0,,3,4
461285,2,0,20,0,1,,0,3,6,4
463360,1,1,50,1,5,4,0,1,6,2
461622,2,1,35,1,6,4,2,4,6,3
462911,2,1,32,1,7,11,1,2,6,1
463963,1,1,33,0,2,5,2,3,6,4
467297,1,1,53,1,5,1,1,3,6,3
461744,2,1,47,1,5,0,1,4,6,2
464696,1,0,37,1,2,0,0,1,4,1
460929,2,1,50,1,5,0,1,4,6,3
462840,1,0,23,0,1,9,0,3,6,4
460251,1,0,30,1,4,9,0,1,6,4
465476,1,0,28,0,1,3,0,2,6,1
461534,2,1,39,1,5,1,0,1,6,2
465097,2,1,81,0,3,1,2,2,6,1
464391,1,1,65,0,2,0,1,2,6,2
461619,2,1,53,1,6,,2,3,6,3
466519,2,1,37,,4,0,0,,3,2
460833,2,1,30,1,1,0,0,2,6,1
464425,2,0,40,1,5,8,0,1,6,2
462231,2,0,28,1,5,4,0,6,4,2
464688,2,1,28,1,7,0,0,9,4,4
466141,1,1,60,1,8,1,0,4,6,3
464435,2,1,48,1,4,1,0,3,6,1
467824,2,1,70,1,3,3,0,1,6,4
459670,1,1,39,1,4,7,1,2,6,2
462515,2,1,42,0,7,5,1,5,6,2
461604,2,1,38,0,4,1,1,2,6,2
462472,2,0,35,1,5,0,0,1,6,3
465149,2,1,43,1,4,1,1,3,6,2
459673,1,1,83,1,3,1,0,1,6,2
465507,2,1,43,1,5,8,0,1,6,2
467393,1,1,46,1,5,0,1,4,6,3
460713,2,1,50,1,7,0,1,3,6,2
465366,1,0,38,1,5,8,0,1,6,2
465073,2,1,69,0,6,1,2,2,6,3
464626,1,1,38,1,5,1,1,2,6,3
465450,1,0,26,1,1,0,0,3,6,4
461157,2,0,37,0,1,0,0,5,3,1
465032,2,1,72,1,6,0,2,2,6,3
460965,2,1,52,1,5,1,1,4,6,2
466166,2,1,85,1,3,1,2,2,4,1
460131,1,0,29,1,1,6,0,3,6,4
465577,2,0,26,0,1,0,0,4,3,3
463334,1,0,33,1,7,0,0,6,4,3
462100,1,0,40,1,1,0,0,1,2,4
459125,1,0,32,1,5,,0,7,6,1
467734,2,1,79,1,3,2,2,2,6,2
462865,1,0,25,1,1,,0,1,6,4
465932,2,0,35,0,5,1,0,1,7,1
460377,1,1,68,1,3,0,0,1,6,3
463138,1,0,28,0,8,,0,,3,4
461202,2,0,33,1,1,,0,4,6,3
466288,2,1,36,1,5,7,1,5,2,2
459161,2,1,51,1,6,3,2,5,6,3
466780,1,0,36,1,5,11,0,,6,1
466959,2,1,25,1,5,8,0,4,6,4
463786,1,1,37,1,5,,1,2,6,3
459093,1,1,39,1,7,8,1,2,,3
463747,1,1,35,1,5,0,1,2,6,3
460259,2,0,21,0,1,1,0,4,2,4
464494,1,1,55,1,5,1,1,4,3,3
466563,1,0,20,0,9,,0,4,6,4
466722,2,1,35,0,6,1,2,3,6,3
460561,1,0,39,0,2,6,0,1,3,3
461522,2,1,83,0,6,1,2,2,6,4
459039,2,1,45,1,5,1,1,2,6,3
459452,2,1,40,1,5,9,0,2,6,3
461713,1,0,27,1,5,1,0,5,6,3
461567,2,1,51,0,4,7,1,3,6,3
461495,2,1,35,1,5,1,1,3,6,2
461602,1,0,26,1,5,0,0,,6,1
461781,2,1,57,1,5,0,0,2,6,3
462126,2,1,20,0,1,1,1,4,7,4
461247,1,0,49,1,5,4,0,1,6,1
461620,2,0,52,1,4,1,0,2,6,2
463286,2,1,35,1,5,1,1,3,6,3
466553,2,1,39,1,1,1,0,3,6,4
466239,2,1,69,1,6,0,0,2,4,2
462393,1,0,26,1,4,6,0,2,6,4
465502,2,1,36,1,5,8,0,4,4,4
459337,1,1,25,1,2,6,1,2,6,1
466934,1,1,60,1,5,0,0,1,6,2
467965,1,0,37,1,1,1,0,2,6,1
465840,1,0,42,0,5,0,0,1,5,4
465689,2,0,22,0,1,9,0,4,3,4
462982,2,1,41,0,7,2,1,4,6,1
464262,2,1,75,0,6,0,0,1,6,4
463095,1,1,37,1,8,,2,2,6,1
461687,1,1,77,1,5,0,2,2,6,2
467124,2,1,57,0,,1,1,2,4,2
464499,2,1,43,1,6,1,2,4,6,2
467778,1,0,31,1,1,8,0,4,6,3
466280,2,0,33,0,7,1,0,2,3,2
463523,2,1,60,1,6,1,2,4,6,2
462937,1,1,61,1,5,1,0,2,6,3
460649,1,0,29,0,8,8,0,1,4,4
460911,2,0,25,1,1,1,0,4,6,4
462269,2,1,83,1,5,2,2,2,6,1
459279,1,0,38,1,5,7,0,1,6,3
461566,2,0,28,1,5,0,0,4,7,3
462324,2,1,65,1,4,0,2,2,6,1
463253,1,1,61,1,7,0,1,4,7,2
465528,1,1,46,1,,0,0,2,6,3
464667,1,1,51,0,2,4,0,2,4,4
462606,2,1,36,0,6,2,2,3,4,4
466961,1,1,55,1,5,2,1,2,6,3
463431,2,1,43,1,5,,1,4,4,2
459585,1,1,46,1,5,0,1,4,6,1
459304,1,1,43,1,5,8,1,2,6,2
462523,2,1,57,0,7,4,0,3,4,2
464805,2,1,35,0,7,0,0,1,4,1
465036,2,1,65,1,5,0,1,2,6,3
467953,1,1,37,1,5,0,0,3,6,1
464381,2,1,35,1,5,4,1,2,6,1
466115,2,1,37,0,6,1,0,2,6,1
467606,2,1,38,1,6,0,1,3,6,2
466340,2,0,19,0,1,1,0,3,4,4
461453,2,1,41,1,5,8,0,,6,4
460628,2,1,27,1,4,,0,,3,2
459916,2,0,36,1,5,0,0,1,3,2
462341,2,1,61,1,5,2,1,2,6,3
467613,2,1,53,0,5,1,1,6,6,1
462706,2,1,45,1,5,0,0,1,6,3
466095,1,,27,1,1,1,0,6,6,3
466393,1,1,42,0,4,1,0,6,3,2
466735,2,0,18,0,1,0,0,,6,4
461296,1,1,83,1,3,0,2,2,6,3
463987,1,0,36,1,5,0,0,1,6,2
462094,1,0,37,1,1,,0,1,6,4
463073,2,1,42,1,5,1,1,3,6,3
466539,1,1,80,0,3,1,2,2,6,3
463311,1,0,18,0,1,0,0,5,3,4
462355,2,1,61,0,4,1,0,,6,1
461960,2,1,57,1,4,0,0,2,6,1
461848,2,0,36,0,9,0,0,2,6,4
461963,1,0,43,1,5,8,0,1,6,1
459268,1,0,33,0,8,7,0,,6,4
465477,2,0,31,0,1,1,0,3,2,2
460619,2,0,52,1,4,,0,,3,3
466472,2,0,38,1,7,4,0,1,2,2
467727,2,1,45,1,5,7,2,4,3,1
459341,2,1,72,1,3,0,2,2,6,3
466486,1,1,43,1,7,9,0,2,4,1
460284,1,0,29,1,4,8,0,2,6,1
463704,2,0,45,1,5,1,0,2,6,1
460690,1,,51,0,8,8,0,,3,1
467061,1,0,29,1,8,13,0,1,6,1
464545,2,0,43,1,5,7,0,3,6,1
464239,1,1,42,0,5,0,1,3,6,1
464996,2,1,47,0,4,9,1,6,6,3
461339,2,0,26,1,1,1,0,3,6,2
461581,1,1,60,1,3,1,2,3,6,3
460623,2,1,41,1,6,5,0,2,1,1
467493,2,1,47,1,6,1,2,4,,2
467407,2,0,27,1,5,7,0,3,6,4
461110,2,0,18,0,1,,0,3,3,4
460055,1,0,46,1,5,8,0,1,6,3
466568,1,1,35,1,5,,1,2,6,2
467032,1,0,25,1,5,2,0,2,6,1
463590,2,0,18,0,1,,0,3,4,4
467225,1,0,22,0,1,1,0,3,6,4
466509,2,1,56,0,6,1,1,3,6,2
463087,1,1,35,1,8,9,1,2,4,2
460524,1,1,40,,8,9,1,,4,3
459535,2,1,50,1,5,8,1,2,6,3
467384,2,0,42,1,,,0,1,6,4
466390,1,1,61,1,8,1,1,,3,2
463636,2,0,33,0,7,1,0,6,4,1
466717,1,1,69,0,4,1,0,2,3,2
466731,1,1,38,1,2,4,0,2,4,1
466201,2,1,42,1,7,1,1,5,4,3
467729,2,1,61,1,4,3,1,6,6,2
460234,1,0,20,0,1,4,0,6,2,4
464342,1,1,46,1,2,1,1,2,6,3
460915,2,1,40,0,4,5,0,4,3,4
466002,2,1,51,1,7,1,2,2,3,3
459641,1,1,58,1,5,4,1,5,6,3
463995,1,0,33,1,1,1,0,5,6,3
463903,2,0,26,0,4,0,0,2,6,1
466378,2,1,58,0,6,4,2,3,6,3
459270,2,1,65,1,8,0,2,2,6,1
461257,2,1,41,1,2,1,1,2,4,3
461667,2,1,42,1,7,0,1,2,6,3
465214,2,1,25,0,2,14,0,1,6,4
461212,1,0,30,0,8,10,0,6,6,4
466080,2,,33,0,9,1,2,1,6,4
463608,2,1,25,1,,,0,,7,1
461697,2,1,79,0,3,1,0,1,6,4
459913,1,1,51,0,1,0,2,3,4,4
461288,2,0,26,1,7,1,0,4,6,3
465669,1,1,37,0,4,2,1,4,4,1
460934,1,0,25,0,7,0,0,2,6,4
466785,2,0,41,1,9,0,0,2,6,4
465034,1,1,83,1,6,1,2,3,6,1
463947,2,1,35,1,4,0,1,3,6,3
465785,2,0,21,0,1,3,0,7,4,4
462856,1,0,28,1,2,0,0,3,6,4
459898,2,1,45,1,5,0,1,2,6,3
463790,2,1,51,0,6,0,0,4,4,2
465487,2,0,25,1,4,1,0,3,6,1
465147,2,0,29,1,1,2,0,3,6,3
463405,2,1,45,0,9,1,0,2,3,4
460648,1,,29,0,8,8,0,1,5,4
464771,1,1,47,0,2,8,1,5,4,2
459358,1,0,56,1,3,,0,2,6,4
459152,1,0,40,1,5,8,0,2,6,2
464605,1,1,65,1,3,1,0,1,6,1
466481,2,0,40,1,5,2,0,1,3,2
462097,2,1,42,1,7,8,1,2,2,2
460636,2,1,45,1,5,2,1,3,3,4
463174,1,1,58,1,2,1,0,1,3,1
463239,1,0,30,0,7,1,0,3,2,4
460081,2,1,35,1,5,10,2,2,6,2
466891,1,1,53,0,8,9,0,1,6,1
463519,1,1,58,1,5,0,1,2,6,3
467632,1,1,88,1,5,1,2,2,6,3
465339,1,0,27,0,9,0,0,3,2,3
467611,2,0,39,1,5,9,0,1,6,1
462732,1,1,41,1,5,,0,1,6,2
465481,1,0,28,0,5,1,0,4,4,2
459095,2,1,35,0,4,9,0,3,1,1
464896,2,1,76,0,6,1,2,2,4,1
460414,1,0,33,1,1,0,0,1,6,4
461420,1,1,59,1,7,5,0,2,6,1
463375,1,1,45,1,7,0,0,1,4,2
459546,1,1,81,0,3,,2,2,6,2
463796,1,0,33,0,2,1,0,3,6,4
459236,1,1,86,0,3,0,2,2,6,2
459593,2,0,19,0,1,,0,4,6,4
466576,1,0,20,0,1,0,0,4,6,4
460633,2,1,37,1,,,2,2,3,1
462012,1,0,25,0,1,0,0,8,7,2
461198,1,0,89,1,3,,0,1,6,4
462533,1,0,33,1,4,0,0,3,6,1
460171,1,1,62,1,5,0,2,2,6,3
466385,1,1,55,1,5,4,1,4,7,3
465418,2,0,39,1,5,0,0,1,1,1
464411,2,0,30,1,1,3,0,6,7,4
463254,1,1,37,0,6,0,2,2,1,1
461456,1,0,40,0,9,0,0,1,6,1
461557,2,0,38,1,5,6,0,4,2,1
462946,2,1,52,0,5,1,0,2,6,1
463616,1,1,48,0,2,1,1,5,3,2
462593,1,1,60,0,2,1,1,5,4,2
464693,1,0,36,1,2,9,0,1,4,1
459618,2,1,59,1,7,0,1,2,4,3
466494,2,1,71,0,4,0,1,3,6,1
462223,2,1,78,0,,0,0,1,4,4
462432,2,1,37,1,6,1,1,2,6,2
464268,1,0,51,1,5,0,0,1,6,1
461305,2,0,22,0,1,1,0,3,6,4
462006,2,1,28,1,5,1,1,2,6,2
463917,1,0,22,0,1,1,0,8,4,4
463979,1,1,48,1,8,1,2,2,2,3
465780,1,0,23,0,1,1,0,4,6,4
464795,1,0,31,0,2,1,0,8,4,1
467596,2,1,37,0,5,1,0,5,3,3
459250,2,1,50,1,7,1,1,4,6,3
462680,2,1,42,1,7,,1,4,6,3
460468,1,0,50,1,6,1,0,1,6,1
466131,1,0,43,1,5,1,0,1,6,4
461311,2,0,20,0,9,0,0,4,6,3
464067,1,0,28,1,4,0,0,4,2,2
462299,1,0,33,0,1,7,0,6,6,3
466165,1,0,49,1,5,0,0,1,2,2
462177,2,0,43,,5,6,0,5,2,2
460237,1,0,40,1,1,9,0,1,4,4
459087,1,0,21,0,7,0,0,3,6,3
464971,1,1,36,0,2,1,0,5,4,1
460472,2,1,49,0,7,1,1,3,4,1
461145,1,1,36,1,4,0,0,2,3,1
466982,2,1,56,1,5,,1,2,6,2
466061,1,0,41,,,2,0,1,3,1
465960,1,0,32,1,9,8,0,1,6,4
462561,1,1,48,1,5,4,1,2,6,3
465555,1,1,66,0,3,,2,2,4,4
462096,1,0,43,1,8,,0,1,4,1
466015,2,1,69,0,4,3,0,8,6,1
459372,1,0,27,1,1,,0,4,6,2
463196,1,1,67,1,2,1,0,1,6,1
463598,1,1,32,0,2,3,0,2,6,3
464850,1,,51,0,5,,1,3,4,2
462978,2,1,43,0,4,,1,3,6,2
461988,2,1,36,0,2,0,1,2,6,2
461635,2,1,43,1,6,6,2,3,6,3
464687,2,1,36,1,5,9,1,5,4,4
466336,2,,23,0,1,3,0,4,4,4
459685,2,1,36,1,5,0,1,2,7,3
466617,1,0,23,0,1,4,0,3,6,4
465973,1,1,50,1,5,8,1,2,6,2
459312,2,0,22,0,1,1,0,4,4,4
459525,1,1,62,1,5,,2,3,6,3
467863,1,1,35,1,7,0,1,3,6,3
461659,1,1,52,1,5,0,1,2,6,3
466272,1,1,68,1,3,0,1,3,6,3
459292,2,0,46,1,5,1,0,2,6,3
460115,1,0,28,1,1,,0,1,3,1
463710,2,0,49,1,4,0,0,1,2,2
463856,2,1,37,1,5,0,1,2,4,3
467545,2,1,53,1,5,9,1,2,6,2
466027,1,1,70,0,2,7,0,1,3,2
460409,1,0,43,1,5,8,0,4,6,4
465342,2,1,83,1,6,0,2,2,6,1
460249,1,0,25,1,4,9,0,2,6,1
464231,2,1,45,1,5,0,1,4,6,3
461676,1,0,29,1,2,1,0,1,6,1
462338,2,1,43,1,5,9,1,2,,3
467597,1,1,65,1,3,0,0,1,6,1
459256,1,1,46,1,5,0,2,4,6,2
459962,2,1,59,1,5,8,0,1,6,2
463546,1,0,30,1,1,0,0,2,6,3
464197,2,1,29,0,1,5,0,2,6,4
465146,2,1,58,1,5,9,0,1,6,2
462412,2,1,71,0,5,1,0,5,6,3
464279,2,1,53,0,6,1,0,5,6,1
465466,2,,31,0,1,1,0,3,6,3
463381,2,1,36,1,7,8,1,4,3,3
464230,2,0,33,0,2,0,0,4,1,4
465394,2,0,32,1,2,0,0,3,4,2
467600,2,1,41,1,2,,1,5,6,3
461105,1,0,49,1,4,0,0,1,3,4
464328,2,1,84,0,3,1,2,2,6,2
462797,2,1,30,1,1,0,0,4,6,1
461008,2,0,26,0,1,1,0,4,3,1
461412,1,1,41,1,5,5,2,3,5,2
462283,2,0,25,0,1,4,0,5,6,4
467683,2,1,26,1,1,9,2,3,2,4
463727,1,0,27,0,7,0,0,5,3,1
467174,2,1,41,0,6,0,2,3,,1
459497,1,1,80,1,3,0,0,1,6,3
464407,1,1,50,1,1,1,0,3,6,4
462738,1,0,28,1,1,,0,3,2,4
465116,1,1,66,1,5,0,0,2,6,3
462957,2,1,58,0,6,1,2,5,6,2
465292,1,0,42,1,7,0,0,3,6,2
464359,1,0,37,1,5,0,0,3,6,2
461838,2,1,49,1,5,0,0,1,6,3
464624,2,0,39,1,4,3,0,2,1,1
459034,1,0,21,0,1,,0,5,6,4
466705,2,1,69,0,3,0,0,3,6,3
459849,1,1,50,1,5,1,2,5,6,3
463273,2,1,37,1,4,8,1,2,3,2
461551,2,1,61,0,4,1,0,2,6,1
464129,2,1,52,1,6,1,2,4,1,3
464031,1,0,23,0,1,1,0,4,6,4
464287,2,1,35,1,5,,1,3,2,3
466069,1,1,49,1,5,0,2,4,,2
460791,1,0,27,1,2,9,0,7,3,3
464348,2,0,43,1,5,1,0,2,6,1
460904,1,0,35,0,4,1,0,1,6,2
466484,1,1,52,0,6,1,0,1,3,1
467663,2,1,31,0,7,,1,2,6,4
467885,1,0,43,1,7,0,0,,4,1
461674,2,1,48,1,6,0,2,4,6,3
460601,1,1,37,1,,0,0,3,3,1
464297,2,0,26,0,5,8,0,5,5,1
462322,1,0,49,1,5,1,0,2,2,3
459974,2,0,37,1,4,0,0,1,6,1
461003,2,0,30,0,6,13,0,4,3,4
464939,2,0,43,0,4,0,0,1,4,4
461905,1,0,42,1,5,0,0,3,6,3
466952,2,1,60,1,5,0,1,2,6,3
464741,2,1,71,0,6,1,2,,1,1
460484,1,0,23,0,1,4,0,7,3,4
462346,2,1,81,1,3,9,0,1,6,2
465441,1,1,45,1,2,2,0,1,4,1
461689,2,0,33,1,5,1,0,2,6,3
464846,2,0,25,0,4,8,0,2,4,4
462254,2,1,38,0,6,1,1,5,2,2
462708,2,1,25,1,6,8,2,2,6,1
467806,2,1,62,1,5,1,2,2,6,2
461173,2,1,45,1,5,1,0,4,3,2
465912,1,0,63,1,5,1,0,2,6,2
461341,1,1,39,1,5,0,2,2,6,1
465135,1,0,25,0,2,1,0,1,6,2
461654,1,0,67,1,5,0,0,1,7,2
459147,2,1,81,1,4,1,0,1,6,4
464611,2,0,31,1,5,1,0,4,7,3
460356,2,0,22,0,1,1,0,4,6,4
461467,1,1,73,,3,,2,2,1,1
461591,1,0,33,0,2,1,0,2,4,2
466505,1,1,42,0,5,8,2,5,6,2
463112,2,1,70,1,3,,0,1,3,1
464717,2,1,25,0,6,4,2,8,4,4
459051,2,1,66,1,5,,1,2,6,3
464620,1,1,41,1,5,1,2,2,6,2
462333,1,1,40,1,5,1,0,1,6,4
463910,1,1,50,1,5,0,1,2,6,3
464196,1,,36,1,4,8,0,1,6,1
459262,1,0,31,0,4,9,0,4,6,3
467808,1,1,63,1,5,0,1,2,6,3
460992,2,1,57,0,6,0,2,4,6,1
459950,1,0,40,1,5,0,0,1,6,1
461053,2,1,39,0,6,,2,4,3,4
467461,1,1,45,1,5,8,2,3,6,2
463779,1,0,32,0,1,0,0,,7,4
464177,2,0,25,1,1,1,0,3,6,4
463918,1,0,22,0,1,0,0,4,4,4
464326,1,0,38,1,5,1,0,3,6,1
465612,2,1,37,1,5,9,1,2,6,3
463872,2,1,78,0,3,1,2,2,2,1
466883,1,1,37,1,5,2,1,2,6,2
467477,2,1,43,1,1,5,1,2,6,4
461307,2,0,23,0,1,1,0,4,6,4
463509,2,0,43,0,5,0,0,1,3,4
461470,2,1,43,1,5,2,1,2,6,3
466138,2,1,71,0,3,3,2,2,6,4
460034,1,1,38,1,5,8,0,1,6,4
460650,1,,20,0,8,13,0,1,4,4
466738,1,0,27,1,1,0,0,,6,4
465088,2,1,48,1,6,9,2,4,6,2
467253,1,0,35,1,2,,0,2,6,4
462375,2,1,53,1,5,1,1,3,6,3
466337,1,1,41,0,2,0,0,2,4,1
465924,1,0,28,1,9,0,0,2,6,4
465788,2,0,22,0,1,1,0,6,4,4
459570,2,0,27,1,1,,0,3,6,4
463934,1,1,43,1,5,3,1,2,6,3
459437,2,1,68,1,3,,2,2,6,2
466728,2,1,28,0,7,0,1,2,6,1
461737,1,1,48,1,7,1,1,6,4,2
460972,2,1,42,1,5,14,0,2,6,1
461210,1,0,38,1,1,0,0,4,6,1
463111,1,0,42,1,2,6,0,3,6,4
465513,2,0,43,1,4,1,0,2,6,2
461732,1,1,46,1,5,1,1,2,2,3
459647,1,0,43,1,2,1,0,2,6,2
460257,1,0,28,1,1,1,0,6,6,4
464437,1,1,48,1,2,0,1,4,6,2
461544,2,1,82,0,3,1,2,2,6,1
462749,2,1,49,1,5,1,0,2,6,3
461472,1,1,41,1,5,0,1,2,6,3
467659,2,1,66,1,4,0,1,2,6,2
466859,2,0,22,0,1,0,0,5,2,4
460101,1,0,31,1,1,9,0,3,3,4
461885,1,1,49,1,5,3,2,5,6,3
460982,2,1,77,0,3,1,2,2,6,1
460503,2,0,41,1,4,0,0,2,3,2
460814,2,1,78,0,4,0,0,1,6,4
459981,2,0,41,1,5,7,0,1,6,1
463776,1,1,39,1,5,3,1,2,6,3
467746,2,1,50,1,6,0,2,3,6,2
460151,2,1,35,1,5,3,1,2,6,3
467145,1,1,52,1,7,1,1,3,6,2
459581,1,0,35,0,,,0,,7,1
461101,1,1,50,1,2,4,1,4,3,1
464240,2,1,52,0,2,,0,1,2,4
461424,2,1,63,0,1,0,1,4,4,2
464237,1,1,47,1,5,0,0,3,6,2
463566,1,1,41,1,8,,1,4,2,3
